"subj_idx","match","val","id","stim","response","rt"
7321,"mismatch","Bad","Self",0,1,0.7208
7321,"match","Good","Other",1,1,0.5631
7321,"match","Bad","Other",1,1,0.5251
7321,"mismatch","Good","Self",0,1,0.9352
7321,"match","Bad","Self",1,1,0.6554
7321,"mismatch","Bad","Other",0,0,0.8155
7321,"match","Good","Self",1,1,0.6077
7321,"match","Bad","Self",1,1,0.7918
7321,"match","Good","Self",1,1,0.7879
7321,"mismatch","Bad","Other",0,0,0.592
7321,"match","Bad","Self",1,1,0.6202
7321,"mismatch","Good","Self",0,0,0.7783
7321,"mismatch","Good","Other",0,0,0.5764
7321,"mismatch","Bad","Self",0,1,1.0726
7321,"match","Good","Other",1,1,0.5407
7321,"match","Good","Other",1,1,0.4909
7321,"mismatch","Good","Other",0,0,0.523
7321,"mismatch","Bad","Self",0,0,0.8771
7321,"match","Good","Self",1,1,0.7592
7321,"mismatch","Good","Self",0,0,0.6894
7321,"match","Bad","Other",1,1,0.4976
7321,"mismatch","Bad","Self",0,1,0.8156
7321,"match","Good","Other",1,1,0.4797
7321,"mismatch","Good","Other",0,0,0.5859
7321,"mismatch","Bad","Other",0,0,0.672
7321,"match","Bad","Other",1,1,0.7081
7321,"match","Bad","Other",1,0,0.5122
7321,"mismatch","Good","Self",0,0,0.5963
7321,"match","Good","Self",1,1,0.8245
7321,"match","Bad","Self",1,1,0.8466
7321,"match","Bad","Other",1,1,0.5768
7321,"mismatch","Bad","Self",0,1,0.9209
7321,"match","Good","Self",1,1,0.5871
7321,"mismatch","Good","Other",0,0,0.8151
7321,"mismatch","Good","Other",0,0,0.6953
7321,"mismatch","Bad","Other",0,0,0.6955
7321,"match","Good","Other",1,1,0.5836
7321,"mismatch","Bad","Self",0,0,0.8137
7321,"match","Bad","Other",1,1,0.7019
7321,"mismatch","Good","Self",0,0,0.732
7321,"match","Bad","Other",1,1,0.7081
7321,"mismatch","Good","Other",0,0,0.6002
7321,"match","Bad","Self",1,1,0.7783
7321,"mismatch","Good","Self",0,0,0.8005
7321,"match","Bad","Self",1,1,0.9387
7321,"match","Good","Other",1,1,0.6408
7321,"mismatch","Bad","Other",0,0,0.6029
7321,"match","Good","Self",1,1,0.517
7321,"mismatch","Bad","Self",0,0,0.9211
7321,"match","Good","Other",1,1,0.5473
7321,"mismatch","Bad","Other",0,0,0.6714
7321,"mismatch","Good","Self",0,0,0.7716
7321,"match","Good","Self",1,0,0.5723
7321,"mismatch","Good","Other",0,0,0.6125
7321,"mismatch","Bad","Other",0,0,0.7806
7321,"match","Good","Self",1,1,0.5467
7321,"mismatch","Good","Other",0,0,0.5048
7321,"match","Good","Self",1,1,0.535
7321,"mismatch","Good","Other",0,1,0.831
7321,"match","Good","Other",1,1,0.4991
7321,"match","Bad","Self",1,1,0.9134
7321,"mismatch","Bad","Self",0,0,0.6855
7321,"mismatch","Bad","Other",0,0,0.6076
7321,"mismatch","Bad","Self",0,0,1.0557
7321,"mismatch","Good","Self",0,0,0.7118
7321,"match","Good","Other",1,1,0.508
7321,"mismatch","Bad","Self",0,0,0.9361
7321,"mismatch","Good","Self",0,0,0.6963
7321,"match","Bad","Self",1,1,0.6884
7321,"match","Bad","Other",1,1,0.5605
7321,"mismatch","Good","Self",0,0,0.5946
7321,"match","Bad","Self",1,1,0.7609
7321,"match","Bad","Other",1,1,0.507
7321,"match","Good","Other",1,1,0.5292
7321,"match","Bad","Other",1,1,0.5853
7321,"match","Bad","Other",1,1,0.5355
7321,"match","Good","Other",1,1,0.5516
7321,"mismatch","Good","Other",0,1,0.8836
7321,"mismatch","Bad","Other",0,0,0.5898
7321,"mismatch","Bad","Other",0,0,0.7699
7321,"mismatch","Good","Other",0,0,0.7061
7321,"mismatch","Good","Other",0,1,0.7202
7321,"mismatch","Good","Self",0,0,0.5704
7321,"match","Good","Other",1,1,0.5304
7321,"match","Bad","Self",1,1,0.8266
7321,"mismatch","Good","Self",0,0,0.7447
7321,"match","Bad","Other",1,1,0.5029
7321,"mismatch","Bad","Self",0,1,0.653
7321,"mismatch","Bad","Other",0,0,0.5573
7321,"match","Good","Other",1,1,0.5512
7321,"mismatch","Good","Self",0,0,0.7153
7321,"match","Good","Self",1,1,0.5595
7321,"match","Bad","Other",1,1,0.5376
7321,"mismatch","Bad","Self",0,0,0.7917
7321,"match","Bad","Self",1,1,0.8119
7321,"match","Bad","Self",1,0,0.6359
7321,"match","Good","Self",1,1,0.4882
7321,"mismatch","Bad","Self",0,0,0.6484
7321,"match","Good","Self",1,1,0.6644
7321,"match","Good","Other",1,0,0.7002
7321,"mismatch","Bad","Self",0,1,0.6526
7321,"match","Good","Self",1,0,0.6766
7321,"match","Bad","Other",1,1,1.0569
7321,"mismatch","Good","Other",0,1,1.0549
7321,"match","Good","Other",1,1,0.7351
7321,"mismatch","Good","Self",0,0,0.6392
7321,"mismatch","Bad","Self",0,1,0.7453
7321,"match","Bad","Other",1,1,0.6235
7321,"match","Bad","Self",1,1,0.8536
7321,"mismatch","Good","Self",0,0,0.7497
7321,"match","Bad","Self",1,1,0.9218
7321,"match","Good","Other",1,1,0.564
7321,"match","Bad","Other",1,1,0.5822
7321,"match","Good","Self",1,1,0.5083
7321,"mismatch","Good","Other",0,0,1.0244
7321,"mismatch","Bad","Other",0,0,0.6946
7321,"mismatch","Good","Other",0,0,0.7027
7321,"mismatch","Bad","Other",0,0,0.5808
7321,"mismatch","Bad","Other",0,0,0.6589
7321,"match","Good","Other",1,1,0.841
7321,"match","Bad","Other",1,1,0.5792
7321,"match","Good","Self",1,0,0.7693
7321,"match","Bad","Self",1,1,0.8735
7321,"match","Good","Other",1,1,0.5097
7321,"match","Good","Other",1,1,0.7217
7321,"match","Good","Self",1,1,0.4918
7321,"mismatch","Bad","Self",0,0,1.004
7321,"mismatch","Good","Self",0,1,0.8381
7321,"mismatch","Good","Self",0,1,0.5843
7321,"mismatch","Bad","Self",0,0,0.8624
7321,"mismatch","Good","Other",0,0,0.7246
7321,"mismatch","Good","Self",0,0,0.6546
7321,"mismatch","Bad","Other",0,1,0.6147
7321,"mismatch","Good","Other",0,0,1.031
7321,"match","Good","Self",1,1,0.6191
7321,"match","Bad","Other",1,1,0.5313
7321,"mismatch","Good","Other",0,0,0.6035
7321,"mismatch","Bad","Other",0,1,0.5416
7321,"match","Bad","Other",1,1,0.6757
7321,"match","Bad","Self",1,0,1.0159
7321,"mismatch","Bad","Self",0,0,0.696
7321,"match","Bad","Self",1,1,1.0274
7321,"mismatch","Good","Other",0,0,0.6296
7321,"mismatch","Good","Other",0,0,0.8657
7321,"match","Bad","Self",1,1,0.7518
7321,"match","Good","Other",1,1,0.716
7321,"mismatch","Good","Self",0,0,1.0322
7321,"match","Bad","Self",1,1,0.6683
7321,"mismatch","Good","Self",0,0,0.7124
7321,"mismatch","Good","Self",0,0,0.5166
7321,"match","Bad","Other",1,1,0.5206
7321,"mismatch","Bad","Other",0,0,0.5469
7321,"mismatch","Bad","Other",0,0,0.8408
7321,"match","Good","Self",1,1,0.859
7321,"mismatch","Bad","Self",0,0,0.9851
7321,"match","Good","Self",1,1,0.5274
7321,"match","Bad","Other",1,1,0.6554
7321,"match","Good","Other",1,1,0.7116
7321,"match","Good","Self",1,1,0.5317
7321,"match","Good","Other",1,1,0.7238
7321,"mismatch","Bad","Other",0,0,0.598
7321,"match","Bad","Other",1,1,0.5601
7321,"mismatch","Good","Other",0,0,0.7063
7321,"mismatch","Bad","Self",0,0,0.7283
7321,"mismatch","Bad","Self",0,0,0.7686
7321,"match","Bad","Self",1,1,0.7367
7321,"mismatch","Bad","Other",0,0,0.7127
7321,"mismatch","Bad","Other",0,0,0.5889
7321,"match","Good","Other",1,1,0.737
7321,"mismatch","Bad","Self",0,1,0.7372
7321,"mismatch","Bad","Self",0,0,0.7593
7321,"match","Bad","Other",1,1,0.7214
7321,"match","Good","Self",1,1,0.4915
7321,"match","Bad","Self",1,1,0.7717
7321,"match","Bad","Self",1,0,0.8117
7321,"mismatch","Good","Self",0,0,0.5959
7321,"match","Good","Self",1,1,0.5121
7321,"mismatch","Good","Self",0,0,0.6442
7321,"mismatch","Good","Self",0,0,0.6704
7321,"mismatch","Bad","Self",0,0,0.8504
7321,"mismatch","Good","Other",0,0,0.6187
7321,"mismatch","Good","Other",0,0,0.6728
7321,"mismatch","Bad","Other",0,0,0.6208
7321,"mismatch","Good","Other",0,0,0.835
7321,"match","Bad","Other",1,1,0.5511
7321,"match","Good","Other",1,0,0.5633
7321,"match","Bad","Other",1,1,0.6294
7321,"match","Good","Self",1,1,0.5136
7321,"match","Good","Other",1,1,0.7016
7321,"match","Good","Other",1,0,0.7534
7321,"mismatch","Good","Self",0,0,0.6775
7321,"mismatch","Good","Other",0,1,0.5837
7321,"mismatch","Good","Other",0,0,0.9338
7321,"mismatch","Bad","Other",0,0,0.6939
7321,"mismatch","Good","Other",0,0,0.862
7321,"match","Bad","Other",1,1,0.5642
7321,"mismatch","Bad","Other",0,0,0.5584
7321,"mismatch","Bad","Self",0,1,0.6805
7321,"match","Bad","Other",1,1,0.5306
7321,"match","Bad","Self",1,1,0.8346
7321,"mismatch","Good","Self",0,1,0.8388
7321,"match","Bad","Other",1,1,0.553
7321,"mismatch","Good","Self",0,0,0.7411
7321,"match","Bad","Self",1,1,0.7392
7321,"mismatch","Bad","Other",0,0,0.6574
7321,"match","Bad","Self",1,1,0.6795
7321,"mismatch","Bad","Self",0,1,0.5135
7321,"mismatch","Bad","Self",0,0,0.6457
7321,"match","Good","Other",1,1,0.6478
7321,"match","Good","Self",1,1,0.688
7321,"match","Good","Self",1,1,0.4961
7321,"match","Good","Self",1,1,0.5203
7321,"match","Good","Other",1,1,0.6425
7321,"mismatch","Bad","Self",0,1,0.7165
7321,"match","Bad","Self",1,1,1.0007
7321,"mismatch","Good","Other",0,0,0.7228
7321,"match","Bad","Other",1,1,0.5409
7321,"mismatch","Bad","Other",0,0,0.6431
7321,"match","Bad","Other",1,1,0.6052
7321,"match","Good","Other",1,1,0.6233
7321,"mismatch","Bad","Other",0,1,0.5575
7321,"match","Good","Other",1,1,0.6315
7321,"match","Bad","Self",1,0,0.9397
7321,"mismatch","Good","Self",0,0,0.6338
7321,"mismatch","Bad","Self",0,0,0.918
7321,"match","Bad","Self",1,1,0.7281
7321,"mismatch","Good","Self",0,0,0.6403
7321,"match","Good","Other",1,1,0.8583
7321,"match","Good","Self",1,1,0.5686
7321,"mismatch","Good","Other",0,0,0.9607
7321,"match","Good","Self",1,1,0.5388
7321,"mismatch","Good","Self",0,0,0.6329
7321,"mismatch","Good","Other",0,0,0.7491
7321,"mismatch","Bad","Self",0,0,0.7611
7321,"mismatch","Bad","Other",0,0,0.6595
7321,"match","Good","Self",1,1,0.5857
7321,"match","Bad","Other",1,1,0.5836
7321,"mismatch","Bad","Other",0,0,0.7577
7321,"match","Bad","Other",1,1,0.6398
7321,"match","Good","Other",1,1,0.578
7321,"match","Good","Other",1,1,0.6241
7321,"match","Good","Other",1,1,0.6302
7321,"mismatch","Bad","Self",0,0,0.9624
7321,"match","Good","Self",1,1,0.6926
7321,"match","Bad","Other",1,1,0.5487
7321,"mismatch","Good","Other",0,0,0.6408
7321,"mismatch","Good","Other",0,0,0.7309
7321,"mismatch","Bad","Other",0,0,0.603
7321,"mismatch","Bad","Self",0,0,0.9732
7321,"mismatch","Good","Self",0,0,0.5893
7321,"match","Good","Self",1,1,0.5054
7321,"mismatch","Good","Self",0,0,0.7196
7321,"match","Bad","Other",1,1,0.5697
7321,"match","Bad","Self",1,1,0.8418
7321,"match","Bad","Self",1,0,0.5719
7321,"mismatch","Good","Other",0,0,0.7641
7321,"mismatch","Bad","Self",0,0,0.6783
7321,"match","Bad","Self",1,1,0.6803
7321,"mismatch","Good","Self",0,0,0.7146
7321,"match","Good","Self",1,1,0.7906
7321,"mismatch","Bad","Other",0,0,0.7147
7321,"mismatch","Bad","Other",0,1,1.039
7321,"mismatch","Good","Self",0,0,0.6971
7321,"mismatch","Bad","Self",0,0,0.7612
7321,"match","Good","Other",1,1,0.6833
7321,"match","Bad","Self",1,1,0.7414
7321,"match","Good","Self",1,1,0.5795
7321,"mismatch","Good","Self",0,0,0.6897
7321,"mismatch","Bad","Other",0,0,0.6819
7321,"match","Bad","Self",1,1,0.6279
7321,"mismatch","Good","Self",0,0,0.552
7321,"mismatch","Bad","Other",0,1,0.4922
7321,"match","Good","Self",1,1,0.5083
7321,"mismatch","Good","Other",0,0,0.6245
7321,"match","Bad","Other",1,1,0.7027
7321,"mismatch","Good","Other",0,0,0.5887
7321,"match","Bad","Other",1,1,0.4969
7321,"match","Good","Other",1,1,0.617
7321,"mismatch","Bad","Self",0,0,1.009
7321,"match","Bad","Self",1,1,0.7692
7321,"mismatch","Good","Other",0,0,0.6174
7321,"mismatch","Bad","Self",0,0,0.6475
7321,"match","Bad","Other",1,1,0.5037
7321,"match","Good","Other",1,1,0.6217
7321,"match","Good","Self",1,1,0.5319
7321,"mismatch","Bad","Other",0,0,0.5802
7321,"mismatch","Bad","Other",0,0,0.7625
7321,"match","Bad","Self",1,1,0.6685
7321,"match","Bad","Other",1,1,0.5366
7321,"mismatch","Good","Other",0,0,0.9367
7321,"match","Bad","Self",1,1,0.7769
7321,"match","Good","Self",1,1,0.513
7321,"match","Good","Other",1,1,0.6052
7321,"mismatch","Bad","Self",0,0,0.7993
7321,"match","Good","Other",1,1,0.6494
7321,"mismatch","Bad","Self",0,0,0.6496
7321,"mismatch","Good","Other",0,0,0.6578
7321,"mismatch","Good","Self",0,0,0.6478
7321,"mismatch","Good","Other",0,0,0.568
7321,"match","Good","Self",1,1,0.5201
7321,"mismatch","Bad","Self",0,0,0.9142
7321,"match","Bad","Self",1,1,0.7745
7321,"mismatch","Good","Self",0,1,0.5426
7321,"mismatch","Bad","Other",0,0,0.6606
7321,"match","Good","Self",1,1,0.5547
7321,"match","Bad","Other",1,1,0.5588
7321,"match","Bad","Other",1,1,0.713
7321,"mismatch","Good","Self",0,0,0.6771
7321,"match","Good","Other",1,1,0.6233
7321,"match","Bad","Other",1,1,0.5414
7321,"match","Good","Other",1,1,0.5555
7321,"match","Bad","Other",1,1,0.4796
7321,"match","Good","Self",1,1,0.5218
7321,"match","Good","Self",1,1,0.5318
7321,"mismatch","Bad","Self",0,0,0.8041
7321,"mismatch","Bad","Self",0,0,0.6462
7321,"mismatch","Bad","Other",0,0,0.6962
7321,"mismatch","Good","Self",0,0,0.6805
7321,"match","Bad","Other",1,1,0.5145
7321,"match","Good","Other",1,1,0.7427
7321,"mismatch","Good","Other",0,0,0.5888
7321,"mismatch","Good","Self",0,0,0.6969
7321,"mismatch","Bad","Self",0,0,0.689
7321,"mismatch","Good","Other",0,0,0.6172
7321,"mismatch","Good","Other",0,0,0.7592
7321,"mismatch","Bad","Other",0,0,0.5614
7321,"match","Bad","Self",1,1,0.6436
7321,"mismatch","Good","Self",0,1,0.7816
7321,"match","Bad","Self",1,1,0.9638
7321,"match","Good","Other",1,1,0.5739
7321,"match","Bad","Self",1,1,0.6701
7321,"match","Good","Self",1,1,0.5702
7321,"mismatch","Bad","Other",0,0,0.6024
7322,"mismatch","Good","Self",0,0,0.6951
7322,"mismatch","Good","Other",0,0,0.6538
7322,"match","Good","Other",1,1,0.4036
7322,"mismatch","Bad","Self",0,1,0.7844
7322,"match","Bad","Self",1,0,0.6312
7322,"match","Bad","Other",1,1,0.9644
7322,"match","Bad","Other",1,1,0.6206
7322,"mismatch","Bad","Self",0,1,0.7218
7322,"match","Bad","Self",1,0,0.841
7322,"match","Good","Self",1,0,0.8025
7322,"mismatch","Good","Self",0,0,0.8153
7322,"match","Good","Other",1,1,0.4643
7322,"mismatch","Good","Other",0,0,0.6903
7322,"mismatch","Bad","Self",0,0,0.8287
7322,"mismatch","Bad","Other",0,1,0.77
7322,"match","Bad","Self",1,0,0.8421
7322,"mismatch","Good","Other",0,0,0.7636
7322,"mismatch","Good","Self",0,0,0.5477
7322,"mismatch","Bad","Other",0,0,0.6753
7322,"match","Bad","Other",1,1,0.9935
7322,"match","Good","Self",1,1,0.5941
7322,"mismatch","Bad","Other",0,0,0.7946
7322,"match","Good","Self",1,0,0.7072
7322,"match","Good","Self",1,1,0.6941
7322,"match","Bad","Other",1,1,0.7568
7322,"match","Bad","Self",1,0,0.6247
7322,"mismatch","Bad","Self",0,0,0.854
7322,"match","Good","Other",1,1,0.4517
7322,"mismatch","Good","Other",0,1,0.5615
7322,"mismatch","Bad","Self",0,0,0.7252
7322,"mismatch","Bad","Other",0,0,0.7164
7322,"match","Bad","Other",1,0,0.6596
7322,"match","Bad","Self",1,0,0.7895
7322,"mismatch","Bad","Self",0,1,0.6861
7322,"mismatch","Bad","Other",0,0,0.6725
7322,"match","Good","Other",1,1,0.5429
7322,"match","Bad","Self",1,0,0.5424
7322,"mismatch","Good","Self",0,1,0.934
7322,"match","Good","Other",1,1,0.6494
7322,"mismatch","Good","Other",0,0,0.6071
7322,"mismatch","Good","Self",0,1,1.0439
7322,"mismatch","Good","Other",0,0,0.8454
7322,"match","Bad","Other",1,0,0.6912
7322,"match","Good","Self",1,1,0.9139
7322,"match","Good","Self",1,1,0.5168
7322,"mismatch","Good","Self",0,0,0.6359
7322,"mismatch","Bad","Other",0,0,0.8054
7322,"match","Good","Other",1,1,0.6502
7322,"match","Bad","Self",1,0,0.528
7322,"mismatch","Bad","Self",0,0,0.7394
7322,"match","Good","Self",1,1,1.067
7322,"match","Bad","Self",1,0,0.7169
7322,"match","Bad","Self",1,1,0.5801
7322,"mismatch","Good","Other",0,0,0.7709
7322,"match","Good","Other",1,1,0.619
7322,"mismatch","Bad","Other",0,1,0.94
7322,"mismatch","Bad","Self",0,0,0.8997
7322,"mismatch","Good","Self",0,1,0.9223
7322,"match","Bad","Other",1,0,0.6576
7322,"mismatch","Good","Other",0,1,0.5075
7322,"mismatch","Good","Self",0,0,0.6704
7322,"match","Bad","Other",1,0,0.6286
7322,"mismatch","Good","Other",0,1,0.4659
7322,"mismatch","Good","Self",0,0,0.5558
7322,"mismatch","Bad","Self",0,0,0.6236
7322,"match","Good","Self",1,1,0.821
7322,"mismatch","Bad","Other",0,0,0.7142
7322,"match","Good","Self",1,1,0.5651
7322,"match","Good","Other",1,1,0.5652
7322,"mismatch","Bad","Other",0,1,0.3893
7322,"match","Bad","Other",1,1,1.0606
7322,"mismatch","Good","Other",0,0,0.6227
7322,"match","Good","Self",1,1,0.716
7322,"mismatch","Good","Other",0,0,0.5391
7322,"match","Good","Other",1,1,0.4187
7322,"match","Bad","Self",1,0,0.7397
7322,"mismatch","Bad","Other",0,0,0.8114
7322,"match","Bad","Self",1,0,0.6923
7322,"mismatch","Bad","Self",0,1,0.4271
7322,"match","Good","Self",1,0,0.6963
7322,"mismatch","Bad","Self",0,0,0.8149
7322,"match","Bad","Other",1,0,0.5681
7322,"mismatch","Good","Self",0,1,0.4641
7322,"match","Bad","Self",1,0,0.5861
7322,"mismatch","Good","Other",0,1,0.6906
7322,"mismatch","Good","Self",0,0,0.6291
7322,"mismatch","Bad","Other",0,0,0.7864
7322,"match","Good","Self",1,0,0.7949
7322,"mismatch","Good","Self",0,0,0.6035
7322,"match","Good","Other",1,1,0.9043
7322,"mismatch","Bad","Self",0,0,0.5712
7322,"match","Bad","Other",1,1,0.3873
7322,"mismatch","Bad","Other",0,0,0.3638
7322,"match","Good","Other",1,1,0.5399
7322,"match","Good","Other",1,0,0.1061
7322,"mismatch","Good","Other",0,0,0.6784
7322,"match","Good","Self",1,1,0.7406
7322,"match","Bad","Self",1,1,0.8042
7322,"match","Bad","Self",1,0,0.545
7322,"mismatch","Bad","Other",0,0,0.8727
7322,"mismatch","Good","Other",0,1,0.5269
7322,"mismatch","Good","Self",0,0,0.6902
7322,"mismatch","Bad","Other",0,0,0.7166
7322,"match","Good","Other",1,1,0.5719
7322,"mismatch","Bad","Self",0,0,0.4919
7322,"mismatch","Good","Self",0,1,0.6666
7322,"mismatch","Bad","Other",0,0,0.5726
7322,"match","Good","Self",1,0,0.7087
7322,"mismatch","Good","Other",0,1,0.5756
7322,"match","Good","Self",1,0,0.4119
7322,"match","Bad","Other",1,0,0.7649
7322,"mismatch","Good","Self",0,1,0.245
7322,"match","Bad","Self",1,1,0.7468
7322,"match","Good","Other",1,1,0.6024
7322,"match","Bad","Other",1,0,0.5911
7322,"mismatch","Bad","Self",0,1,0.4797
7322,"match","Bad","Other",1,0,0.2982
7322,"mismatch","Bad","Self",0,1,0.4648
7322,"mismatch","Good","Other",0,1,0.9139
7322,"match","Bad","Self",1,1,0.757
7322,"mismatch","Bad","Other",0,0,0.6408
7322,"mismatch","Good","Other",0,0,0.6984
7322,"match","Good","Other",1,0,0.569
7322,"match","Bad","Other",1,0,0.7052
7322,"mismatch","Good","Self",0,1,0.764
7322,"mismatch","Bad","Self",0,1,0.7481
7322,"mismatch","Bad","Self",0,0,0.8757
7322,"mismatch","Good","Self",0,0,0.762
7322,"match","Good","Self",1,1,0.626
7322,"mismatch","Good","Self",0,0,0.8793
7322,"mismatch","Bad","Other",0,1,0.7378
7322,"match","Good","Self",1,1,0.8371
7322,"match","Bad","Self",1,1,0.6627
7322,"match","Bad","Other",1,0,0.6246
7322,"mismatch","Bad","Self",0,0,0.5579
7322,"mismatch","Bad","Other",0,0,0.9058
7322,"match","Good","Other",1,1,0.4447
7322,"match","Bad","Self",1,1,0.8184
7322,"match","Good","Other",1,1,0.7075
7322,"mismatch","Good","Other",0,0,0.8944
7322,"match","Good","Self",1,1,0.7411
7322,"match","Good","Self",1,1,0.7567
7322,"mismatch","Good","Other",0,0,0.9605
7322,"match","Bad","Self",1,1,0.6684
7322,"mismatch","Good","Other",0,0,0.8586
7322,"mismatch","Bad","Other",0,1,0.9006
7322,"mismatch","Good","Self",0,1,0.7713
7322,"match","Bad","Other",1,1,0.7794
7322,"match","Good","Other",1,1,0.6637
7322,"mismatch","Bad","Other",0,1,0.9617
7322,"mismatch","Good","Other",0,0,0.7138
7322,"match","Good","Self",1,0,0.7967
7322,"match","Bad","Other",1,0,0.9332
7322,"mismatch","Bad","Self",0,0,0.6886
7322,"match","Bad","Self",1,0,0.7311
7322,"mismatch","Good","Self",0,0,0.7105
7322,"match","Good","Other",1,1,0.6574
7322,"match","Good","Other",1,0,0.8914
7322,"match","Bad","Self",1,1,0.8101
7322,"mismatch","Bad","Self",0,0,0.6911
7322,"match","Good","Self",1,1,0.9458
7322,"mismatch","Bad","Self",0,0,0.7134
7322,"mismatch","Bad","Other",0,0,0.6363
7322,"match","Bad","Other",1,0,0.8459
7322,"mismatch","Good","Self",0,1,0.7876
7322,"mismatch","Good","Self",0,0,0.6281
7322,"match","Good","Other",1,1,0.7374
7322,"match","Bad","Other",1,0,0.6448
7322,"mismatch","Good","Other",0,0,0.7465
7322,"match","Good","Other",1,1,0.5061
7322,"match","Bad","Self",1,1,0.725
7322,"mismatch","Good","Other",0,1,0.6282
7322,"mismatch","Bad","Self",0,0,0.7455
7322,"match","Bad","Self",1,1,0.8571
7322,"match","Good","Self",1,1,0.8351
7322,"match","Bad","Self",1,0,0.6125
7322,"match","Good","Other",1,1,0.6776
7322,"mismatch","Good","Self",0,1,0.7238
7322,"mismatch","Bad","Other",0,1,0.9413
7322,"mismatch","Bad","Other",0,0,0.909
7322,"match","Good","Self",1,1,0.744
7322,"mismatch","Good","Self",0,0,0.5756
7322,"mismatch","Bad","Self",0,0,0.7399
7322,"mismatch","Bad","Self",0,0,0.6755
7322,"match","Good","Self",1,1,0.7617
7322,"mismatch","Good","Other",0,0,0.6338
7322,"match","Bad","Other",1,0,0.6274
7322,"match","Bad","Other",1,1,0.6806
7322,"match","Bad","Self",1,1,0.7668
7322,"match","Bad","Other",1,0,0.5829
7322,"match","Bad","Other",1,0,0.7873
7322,"mismatch","Bad","Other",0,0,0.7078
7322,"match","Good","Other",1,1,0.5348
7322,"mismatch","Bad","Other",0,0,0.6102
7322,"mismatch","Bad","Self",0,0,0.5711
7322,"mismatch","Good","Other",0,0,0.6512
7322,"mismatch","Good","Other",0,0,0.601
7322,"mismatch","Bad","Self",0,0,0.7658
7322,"match","Bad","Self",1,1,0.8803
7322,"mismatch","Bad","Other",0,0,0.6508
7322,"match","Good","Self",1,1,0.6245
7322,"match","Good","Self",1,0,0.6618
7322,"match","Good","Other",1,1,0.6798
7322,"mismatch","Good","Self",0,0,0.5382
7322,"mismatch","Good","Other",0,0,0.6659
7322,"match","Bad","Self",1,1,0.9078
7322,"match","Good","Self",1,0,1.0626
7322,"mismatch","Bad","Self",0,0,0.6727
7322,"match","Good","Other",1,1,0.6629
7322,"match","Bad","Other",1,0,0.7529
7322,"mismatch","Good","Self",0,0,0.6687
7322,"match","Bad","Self",1,1,0.8029
7322,"mismatch","Bad","Other",0,0,0.8717
7322,"match","Good","Self",1,0,0.71
7322,"match","Bad","Self",1,1,0.8249
7322,"match","Good","Self",1,1,0.9581
7322,"mismatch","Bad","Other",0,0,0.802
7322,"match","Bad","Self",1,1,0.7348
7322,"mismatch","Good","Self",0,0,1.074
7322,"mismatch","Good","Other",0,1,0.6724
7322,"mismatch","Bad","Self",0,0,0.9267
7322,"match","Good","Other",1,1,0.5701
7322,"match","Good","Other",1,1,0.5461
7322,"mismatch","Good","Other",0,0,0.5537
7322,"mismatch","Bad","Self",0,0,1.0055
7322,"match","Good","Self",1,0,0.6905
7322,"mismatch","Good","Self",0,0,0.8689
7322,"match","Bad","Other",1,0,0.699
7322,"mismatch","Bad","Self",0,0,0.8657
7322,"match","Good","Other",1,1,0.6037
7322,"mismatch","Good","Other",0,0,0.6566
7322,"mismatch","Bad","Other",0,0,0.5705
7322,"match","Bad","Other",1,0,0.6585
7322,"match","Bad","Other",1,1,0.9965
7322,"mismatch","Good","Self",0,1,0.925
7322,"match","Bad","Self",1,1,0.8953
7322,"mismatch","Bad","Self",0,0,0.8084
7322,"match","Good","Self",1,1,0.8933
7322,"mismatch","Good","Other",0,0,0.772
7322,"mismatch","Good","Other",0,0,0.6921
7322,"match","Good","Other",1,1,0.5811
7322,"mismatch","Bad","Self",0,0,0.7935
7322,"match","Bad","Other",1,1,0.97
7322,"mismatch","Good","Self",0,0,0.7221
7322,"match","Bad","Other",1,1,0.7053
7322,"mismatch","Good","Other",0,1,0.4682
7322,"match","Bad","Self",1,1,0.9304
7322,"mismatch","Good","Self",0,1,0.8618
7322,"match","Bad","Self",1,1,0.7598
7322,"match","Good","Other",1,1,0.6196
7322,"mismatch","Bad","Other",0,0,0.6526
7322,"match","Good","Self",1,1,0.7224
7322,"mismatch","Bad","Self",0,0,0.7616
7322,"match","Good","Other",1,1,0.5974
7322,"mismatch","Bad","Other",0,0,0.6263
7322,"match","Good","Self",1,1,1.0819
7322,"mismatch","Good","Other",0,0,0.6684
7322,"mismatch","Bad","Other",0,0,0.6426
7322,"match","Good","Self",1,1,0.5401
7322,"mismatch","Good","Other",0,0,0.6837
7322,"match","Good","Self",1,1,0.7261
7322,"mismatch","Good","Other",0,0,0.8853
7322,"match","Good","Other",1,1,0.5837
7322,"match","Bad","Self",1,1,0.74
7322,"mismatch","Bad","Self",0,0,0.9076
7322,"mismatch","Bad","Other",0,0,0.7107
7322,"mismatch","Bad","Self",0,0,0.9296
7322,"mismatch","Good","Self",0,1,0.6449
7322,"match","Good","Other",1,1,0.7147
7322,"mismatch","Bad","Self",0,0,0.9576
7322,"mismatch","Good","Self",0,0,0.8494
7322,"match","Bad","Self",1,1,0.7912
7322,"match","Bad","Other",1,0,0.7438
7322,"mismatch","Good","Self",0,0,0.9433
7322,"mismatch","Bad","Other",0,1,0.9031
7322,"match","Bad","Self",1,1,0.9299
7322,"match","Bad","Other",1,0,0.7813
